transaction_dt,financial_entity_name,bank_account_id,transaction_currency_code,transaction_amount,account_reference_number,Cash Flow Category,Cash Flow Main 1,Cash Flow Main 2,Cash Flow Main 3,Cash Flow Main 4
02/04/2024,RandomValue1284,RandomValue1284,AUD,218.4751075,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1285,RandomValue1285,AUD,756.2833367,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1286,RandomValue1286,AUD,829.2187807,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1287,RandomValue1287,AUD,609.2138284,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1288,RandomValue1288,AUD,216.5440739,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1289,RandomValue1289,AUD,398.6529546,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1290,RandomValue1290,AUD,18.71146093,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1291,RandomValue1291,AUD,579.4450415,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1292,RandomValue1292,AUD,153.9097999,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1293,RandomValue1293,AUD,967.8998049,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1294,RandomValue1294,AUD,196.830237,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1295,RandomValue1295,AUD,330.3673742,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1296,RandomValue1296,AUD,778.8333137,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1297,RandomValue1297,AUD,748.3216909,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1298,RandomValue1298,AUD,478.0249839,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1299,RandomValue1299,AUD,565.5564601,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1300,RandomValue1300,AUD,717.5502894,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1301,RandomValue1301,AUD,888.8942725,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1302,RandomValue1302,AUD,964.7112689,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1303,RandomValue1303,AUD,791.4763019,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1304,RandomValue1304,AUD,213.9056886,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1305,RandomValue1305,AUD,159.6739553,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1306,RandomValue1306,AUD,349.6188275,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1307,RandomValue1307,AUD,39.47006439,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1308,RandomValue1308,AUD,941.0996977,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1309,RandomValue1309,AUD,22.48333635,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1310,RandomValue1310,AUD,42.13650511,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1311,RandomValue1311,AUD,376.8671739,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1312,RandomValue1312,AUD,542.8282159,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1313,RandomValue1313,AUD,964.4720482,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1314,RandomValue1314,AUD,401.7641986,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1315,RandomValue1315,AUD,650.9924385,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1316,RandomValue1316,AUD,209.0050573,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1317,RandomValue1317,AUD,785.7756988,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1318,RandomValue1318,AUD,468.0470081,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1319,RandomValue1319,AUD,378.4882264,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1320,RandomValue1320,AUD,290.4237939,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1321,RandomValue1321,AUD,497.8432448,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1322,RandomValue1322,AUD,327.1380803,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1323,RandomValue1323,AUD,632.7519083,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1324,RandomValue1324,AUD,624.1473115,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1325,RandomValue1325,AUD,998.2786292,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1326,RandomValue1326,AUD,134.9431255,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1327,RandomValue1327,AUD,505.3717954,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1328,RandomValue1328,AUD,305.8705279,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1329,RandomValue1329,AUD,89.70175327,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1330,RandomValue1330,AUD,569.3195208,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1331,RandomValue1331,AUD,136.4738333,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1332,RandomValue1332,AUD,560.3190757,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1333,RandomValue1333,AUD,905.8825696,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1334,RandomValue1334,AUD,501.6405627,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1335,RandomValue1335,AUD,681.9416433,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1336,RandomValue1336,AUD,605.1039432,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1337,RandomValue1337,AUD,447.5909018,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1338,RandomValue1338,AUD,322.0701931,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1339,RandomValue1339,AUD,164.1318727,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1340,RandomValue1340,AUD,833.3651716,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1341,RandomValue1341,AUD,347.1933798,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1342,RandomValue1342,AUD,568.5130284,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1343,RandomValue1343,AUD,574.6141228,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1344,RandomValue1344,AUD,167.4223179,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1345,RandomValue1345,AUD,407.2348594,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1346,RandomValue1346,AUD,122.6262231,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1347,RandomValue1347,AUD,905.9883813,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1348,RandomValue1348,AUD,392.1437947,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1349,RandomValue1349,AUD,36.15980062,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1350,RandomValue1350,AUD,787.2213469,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1351,RandomValue1351,AUD,230.4024143,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1352,RandomValue1352,AUD,386.8903306,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1353,RandomValue1353,AUD,267.0361777,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1354,RandomValue1354,AUD,680.4149129,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1355,RandomValue1355,AUD,785.0388182,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1356,RandomValue1356,AUD,656.0156229,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1357,RandomValue1357,AUD,253.9166198,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1358,RandomValue1358,AUD,535.727553,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1359,RandomValue1359,AUD,98.14495809,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1360,RandomValue1360,AUD,588.008979,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1361,RandomValue1361,AUD,39.68233033,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1362,RandomValue1362,AUD,370.7720818,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1363,RandomValue1363,AUD,647.8396907,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1364,RandomValue1364,AUD,544.3671219,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1365,RandomValue1365,AUD,920.781547,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1366,RandomValue1366,AUD,456.9662738,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1367,RandomValue1367,AUD,684.5428238,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1368,RandomValue1368,AUD,64.48048511,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1369,RandomValue1369,AUD,587.4793841,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1370,RandomValue1370,AUD,805.5139057,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1371,RandomValue1371,AUD,113.2310155,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1372,RandomValue1372,AUD,633.5091863,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1373,RandomValue1373,AUD,759.0321357,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1374,RandomValue1374,AUD,924.172314,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1375,RandomValue1375,AUD,272.021268,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1376,RandomValue1376,AUD,417.2427354,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1377,RandomValue1377,AUD,789.1257348,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1378,RandomValue1378,AUD,24.31903772,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1379,RandomValue1379,AUD,492.0103689,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1380,RandomValue1380,AUD,997.6759829,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1381,RandomValue1381,AUD,660.843101,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1382,RandomValue1382,AUD,345.5351757,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1383,RandomValue1383,AUD,53.34687817,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1384,RandomValue1384,AUD,639.1177984,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1385,RandomValue1385,AUD,639.6020718,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1386,RandomValue1386,AUD,356.2521194,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1387,RandomValue1387,AUD,736.1258013,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1388,RandomValue1388,AUD,56.82549036,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1389,RandomValue1389,AUD,573.5256879,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1390,RandomValue1390,AUD,671.3429095,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1391,RandomValue1391,AUD,872.8423098,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1392,RandomValue1392,AUD,813.9921699,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1393,RandomValue1393,AUD,732.1068322,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1394,RandomValue1394,AUD,714.5704216,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1395,RandomValue1395,AUD,550.4562418,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1396,RandomValue1396,AUD,450.0660209,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1397,RandomValue1397,AUD,837.9026739,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1398,RandomValue1398,AUD,244.6954747,775018396,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1399,RandomValue1399,AUD,613.5042121,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1400,RandomValue1400,AUD,758.2829865,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1401,RandomValue1401,AUD,948.5740464,775018396,Integra Software,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1402,RandomValue1402,AUD,46.30069897,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1403,RandomValue1403,AUD,65.06429093,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1404,RandomValue1404,AUD,592.7437968,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1405,RandomValue1405,AUD,250.9510206,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1406,RandomValue1406,AUD,227.4107116,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1407,RandomValue1407,AUD,132.8811754,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1408,RandomValue1408,AUD,316.4546494,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1409,RandomValue1409,AUD,377.3553622,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1410,RandomValue1410,AUD,332.1976276,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1411,RandomValue1411,AUD,420.4525186,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1412,RandomValue1412,AUD,590.1330498,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1413,RandomValue1413,AUD,302.2735688,775018396,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1414,RandomValue1414,AUD,70.05577051,837220208,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1415,RandomValue1415,AUD,55.76800686,837220208,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1416,RandomValue1416,AUD,872.7527446,837220208,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1417,RandomValue1417,AUD,856.0827057,837220208,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1418,RandomValue1418,AUD,55.71924578,837220208,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1419,RandomValue1419,AUD,828.0039164,837220208,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1420,RandomValue1420,AUD,396.5075171,837220208,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1421,RandomValue1421,AUD,847.060444,838391068, ZBA Inflows,,,,
02/04/2024,RandomValue1422,RandomValue1422,AUD,976.6076692,838391068, ZBA Inflows,,,,
02/04/2024,RandomValue1423,RandomValue1423,AUD,881.291913,838391068,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1424,RandomValue1424,AUD,516.7339196,838436182, ZBA Inflows,,,,
02/04/2024,RandomValue1425,RandomValue1425,AUD,340.9151684,838436182,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1426,RandomValue1426,AUD,126.8037241,838436182,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1427,RandomValue1427,EUR,145.820349,609001984,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1428,RandomValue1428,EUR,527.9078035,609001984,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1429,RandomValue1429,EUR,650.7577462,609001984,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1430,RandomValue1430,EUR,446.6621499,609001984,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1431,RandomValue1431,USD,104.442785,3299779167,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1432,RandomValue1432,USD,850.0568198,3299999104,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1433,RandomValue1433,USD,45.25423229,3299999112,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1434,RandomValue1434,USD,402.2397424,3359874552,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1435,RandomValue1435,USD,719.9446237,3359985150,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1436,RandomValue1436,USD,106.0113565,3359985168,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1437,RandomValue1437,USD,29.35844835,3360202058,Other AR,Other AR,AR,Operating cashflow,Cash flows
02/04/2024,RandomValue1438,RandomValue1438,USD,744.8095664,3752176276,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue1439,RandomValue1439,USD,745.9184629,3752182561,Operating expenditure,AP,AP,Operating cashflow,Cash flows
